customer_id,name,date_of_birth,gender,citizenship,marital_status,employment_status,annual_income,customer_segment,onboarding_date,digital_literacy_level,known_device_familiarity_score,scam_education_completed,risk_profile,is_vulnerable,vulnerability_score,vulnerability_flags,is_mule_account,credit_score,kyc_level,aml_risk_level
AU-CUST00872,Brian Porter MD,1986-10-22,Male,AU,Single,Full-time,68116,Standard,2025-05-13,Medium,0.665,False,Low,False,0.0,PRIOR_VICTIM,False,661,Standard,Medium
AU-CUST00845,Jennifer Taylor,1995-10-20,Male,AU,Single,Retired,92628,Standard,2025-05-13,High,0.551,True,Low,False,0.0,PRIOR_VICTIM,False,588,Enhanced,Medium
AU-CUST00531,Emma Owens,2003-10-18,Male,AU,Married,Retired,10347,Standard,2025-05-09,High,0.931,True,Low,True,0.03,LOW_INCOME|PRIOR_VICTIM,False,722,Standard,High
AU-CUST00442,Eric Williams,2007-10-17,Male,AU,Widowed,Full-time,119403,Premium,2024-09-18,Medium,0.841,True,Low,False,0.0,PRIOR_VICTIM,False,703,Enhanced,High
AU-CUST00468,Brandon Fleming,1966-10-27,Male,AU,Single,Full-time,73289,Standard,2025-02-03,Medium,0.779,True,Medium,False,0.01,ELDERLY,False,715,Simplified,High
AU-CUST00212,John Bishop,1972-10-25,Male,AU,Married,Full-time,53457,Standard,2025-05-06,Medium,0.827,False,Low,False,0.0,PRIOR_VICTIM,False,670,Standard,Medium
AU-CUST00282,Connie Brown,1950-10-31,Male,AU,Widowed,Full-time,83679,Standard,2024-03-28,High,0.281,False,Medium,False,0.01,LOW_INCOME,False,688,Simplified,High
AU-CUST00571,Jeremy Scott,1998-10-19,Male,AU,Married,Unemployed,48877,Standard,2025-03-03,Medium,0.549,True,Low,False,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,598,Enhanced,High
AU-CUST00583,Laurie Sanchez,1987-10-22,Male,AU,Single,Part-time,78796,Standard,2025-01-17,Medium,0.579,False,Low,False,0.0,ELDERLY,False,682,Simplified,Medium
AU-CUST00089,Jessica Smith,1983-10-23,Male,AU,Married,Full-time,101299,Standard,2025-02-27,Medium,0.838,False,Low,False,0.0,PRIOR_VICTIM,False,720,Standard,Medium
AU-CUST00736,Shannon Malone,1986-10-22,Male,AU,Single,Retired,18031,Standard,2024-11-12,Medium,0.292,True,High,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,621,Simplified,High
AU-CUST00837,Michele Smith,1947-11-01,Male,AU,Married,Retired,55451,Standard,2024-11-10,Medium,0.828,False,Medium,False,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,566,Simplified,High
AU-CUST00367,Scott Williams,1941-11-02,Male,AU,Single,Full-time,100986,Standard,2025-05-22,Medium,0.871,True,Low,False,0.0,PRIOR_VICTIM,False,745,Standard,Medium
AU-CUST00015,Lisa Hensley,1961-10-28,Male,AU,Single,Part-time,32837,Standard,2025-05-01,High,0.917,False,Medium,True,0.09,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,598,Enhanced,High
AU-CUST00693,Timothy Edwards,1998-10-19,Male,AU,Married,Full-time,119157,Premium,2024-11-02,High,0.335,True,Low,False,0.0,PRIOR_VICTIM,False,760,Simplified,Medium
AU-CUST00406,Craig Morrison,1974-10-25,Male,AU,Single,Full-time,34078,Standard,2024-08-18,Medium,0.745,True,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,509,Standard,Medium
AU-CUST00090,Christopher Bass,1978-10-24,Male,AU,Single,Full-time,12230,Standard,2025-03-02,Medium,0.922,True,Medium,False,0.01,ELDERLY,False,598,Standard,High
AU-CUST00525,Krista Martinez,1986-10-22,Male,AU,Widowed,Full-time,64520,Standard,2024-06-11,Medium,0.706,True,Medium,False,0.0,PRIOR_VICTIM,False,551,Enhanced,High
AU-CUST00813,Tracey Wagner,1986-10-22,Male,AU,Single,Full-time,78821,Standard,2025-04-14,Medium,0.686,True,Low,False,0.0,ELDERLY,False,573,Standard,Medium
AU-CUST00797,Rebecca Marquez,1946-11-01,Male,AU,Married,Full-time,54488,Standard,2024-05-26,High,0.526,True,Low,False,0.01,LOW_INCOME,False,588,Standard,Medium
AU-CUST00364,Nichole Alvarez,1995-10-20,Male,AU,Single,Full-time,73034,Standard,2024-06-23,Medium,0.597,False,Low,False,0.0,PRIOR_VICTIM,False,735,Enhanced,Medium
AU-CUST00213,Jose Travis,1980-10-23,Male,AU,Single,Part-time,85521,Standard,2025-06-27,Medium,0.324,True,Low,False,0.0,PRIOR_VICTIM,False,672,Simplified,Medium
AU-CUST00854,Amy Miller,2000-10-18,Male,AU,Single,Full-time,33013,Standard,2025-03-08,Low,0.627,True,Low,False,0.0,YOUNG_ADULT,False,725,Standard,Medium
AU-CUST00179,Jason Stein,2000-10-18,Male,AU,Single,Unemployed,52128,Standard,2024-11-02,High,0.959,True,Medium,False,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,581,Enhanced,High
AU-CUST00702,Lori Simmons,1986-10-22,Male,AU,Single,Retired,104308,Premium,2024-04-14,Medium,0.807,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,638,Standard,Medium
AU-CUST00988,Stacey Snyder,1966-10-27,Male,AU,Single,Full-time,59147,Standard,2024-07-26,Medium,0.288,True,Medium,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,644,Standard,Medium
AU-CUST00127,Helen Jones,1975-10-25,Male,AU,Single,Full-time,99597,Premium,2025-01-28,Medium,0.635,False,Low,False,0.0,PRIOR_VICTIM,False,703,Simplified,Medium
AU-CUST00936,Lydia Pham,1978-10-24,Male,AU,Widowed,Part-time,33139,Standard,2024-07-19,Medium,0.699,True,Low,False,0.0,PRIOR_VICTIM,False,647,Enhanced,Medium
AU-CUST00611,Kimberly Sharp,1979-10-24,Male,AU,Single,Part-time,102671,Standard,2025-04-13,Medium,0.413,False,Low,False,0.0,PRIOR_VICTIM,False,625,Standard,Medium
AU-CUST00644,James Watson,1951-10-31,Male,AU,Single,Full-time,95833,Premium,2024-06-03,Medium,0.943,True,Low,False,0.0,PRIOR_VICTIM,False,565,Enhanced,Medium
AU-CUST00244,Benjamin Smith,1993-10-20,Male,AU,Single,Full-time,46439,Standard,2025-05-20,Medium,0.918,False,Low,False,0.0,PRIOR_VICTIM,False,731,Standard,Medium
AU-CUST00365,Angela Lin,2004-10-17,Male,AU,Married,Part-time,17444,Standard,2024-03-07,Medium,0.518,True,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,False,753,Enhanced,Medium
AU-CUST00658,Timothy Johnson,1992-10-20,Male,AU,Single,Full-time,55138,Standard,2024-12-24,High,0.99,True,Low,False,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,701,Simplified,Medium
AU-CUST00721,Arthur Hamilton MD,1980-10-23,Male,AU,Single,Self-employed,66529,Standard,2024-07-21,Medium,0.447,False,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,False,726,Enhanced,Medium
AU-CUST00841,Vanessa Hatfield,1983-10-23,Male,AU,Single,Part-time,43029,Standard,2024-07-29,Medium,0.689,True,Medium,False,0.01,YOUNG_ADULT,False,494,Enhanced,Medium
AU-CUST00931,Joel Jackson,1969-10-26,Male,AU,Married,Full-time,25262,Standard,2025-04-23,Medium,0.786,True,Low,False,0.0,YOUNG_ADULT,False,657,Standard,Medium
AU-CUST00347,Connie Brown,1992-10-20,Male,AU,Single,Retired,12937,Standard,2024-05-10,Medium,0.842,False,Medium,True,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,472,Standard,High
AU-CUST00479,Robin Brown,1942-11-02,Male,AU,Single,Full-time,60955,Standard,2025-04-21,Medium,0.402,True,Low,False,0.0,PRIOR_VICTIM,False,585,Standard,Medium
AU-CUST00878,Lindsay Lawson,1974-10-25,Male,AU,Widowed,Full-time,45251,Standard,2025-03-08,Medium,0.772,True,Low,False,0.0,PRIOR_VICTIM,False,762,Standard,Medium
AU-CUST00317,Wayne Morgan,1972-10-25,Male,AU,Married,Full-time,101623,Standard,2024-09-23,Medium,0.874,True,Low,False,0.0,PRIOR_VICTIM,False,746,Simplified,Medium
AU-CUST00477,Phillip Nelson,1981-10-23,Male,AU,Married,Full-time,16202,Standard,2024-12-24,High,0.544,False,Low,False,0.0,LOW_INCOME,False,605,Standard,Medium
AU-CUST00155,Brenda Hall,1980-10-23,Male,AU,Widowed,Full-time,19108,Standard,2025-03-17,High,0.398,False,Low,False,0.01,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,726,Standard,Medium
AU-CUST00944,Robert Stark,1978-10-24,Male,AU,Married,Full-time,16468,Standard,2025-02-01,Medium,0.511,True,Low,True,0.0,PRIOR_VICTIM,False,727,Standard,High
AU-CUST00256,David Smith,1968-10-26,Male,AU,Married,Full-time,23081,Standard,2025-01-30,Medium,0.258,True,Medium,False,0.03,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,False,644,Standard,Medium
